cve_municipio,municipio,serie_sie,fecha,trimestre,remesas_musd
14033,Degollado,SE41886,2021-01-01,2021-Q1,18.417018
14034,Ejutla,SE41887,2021-01-01,2021-Q1,1.317493
14009,El Arenal,SE41888,2021-01-01,2021-Q1,1.65124
14037,El Grullo,SE41889,2021-01-01,2021-Q1,20.550965
14054,El Limón,SE41890,2021-01-01,2021-Q1,0.641412
14070,El Salto,SE41891,2021-01-01,2021-Q1,12.109704
14035,Encarnación de Díaz,SE41892,2021-01-01,2021-Q1,15.534362
14036,Etzatlán,SE41893,2021-01-01,2021-Q1,5.118904
14079,Gómez Farías,SE41894,2021-01-01,2021-Q1,3.12097
14038,Guachinango,SE41895,2021-01-01,2021-Q1,1.680783
14039,Guadalajara,SE41896,2021-01-01,2021-Q1,141.975364
14040,Hostotipaquillo,SE41897,2021-01-01,2021-Q1,1.264762
14041,Huejúcar,SE41898,2021-01-01,2021-Q1,3.133914
14042,Huejuquilla el Alto,SE41899,2021-01-01,2021-Q1,5.189177
14044,Ixtlahuacán de los Membrillos,SE41900,2021-01-01,2021-Q1,3.063458
14045,Ixtlahuacán del Río,SE41901,2021-01-01,2021-Q1,5.390412
14046,Jalostotitlán,SE41902,2021-01-01,2021-Q1,8.073053
14047,Jamay,SE41903,2021-01-01,2021-Q1,6.665862
14048,Jesús María,SE41904,2021-01-01,2021-Q1,4.591821
14049,Jilotlán de los Dolores,SE41905,2021-01-01,2021-Q1,6.923215
14050,Jocotepec,SE41906,2021-01-01,2021-Q1,10.867779
14051,Juanacatlán,SE41907,2021-01-01,2021-Q1,0.833347
14052,Juchitlán,SE41908,2021-01-01,2021-Q1,2.145433
14018,La Barca,SE41909,2021-01-01,2021-Q1,25.159741
14043,La Huerta,SE41910,2021-01-01,2021-Q1,8.541113
14057,La Manzanilla de la Paz,SE41911,2021-01-01,2021-Q1,2.45399
14053,Lagos de Moreno,SE41912,2021-01-01,2021-Q1,27.362572
14055,Magdalena,SE41913,2021-01-01,2021-Q1,7.651142
14058,Mascota,SE41914,2021-01-01,2021-Q1,5.964746
14059,Mazamitla,SE41915,2021-01-01,2021-Q1,1.507755
14060,Mexticacán,SE41916,2021-01-01,2021-Q1,1.723893
14061,Mezquitic,SE41917,2021-01-01,2021-Q1,1.858817
14062,Mixtlán,SE41918,2021-01-01,2021-Q1,2.036668
14063,Ocotlán,SE41919,2021-01-01,2021-Q1,16.545245
14064,Ojuelos de Jalisco,SE41920,2021-01-01,2021-Q1,22.657219
14065,Pihuamo,SE41921,2021-01-01,2021-Q1,10.270441
14066,Poncitlán,SE41922,2021-01-01,2021-Q1,11.518608
14067,Puerto Vallarta,SE41923,2021-01-01,2021-Q1,26.605093
14069,Quitupan,SE41924,2021-01-01,2021-Q1,2.310886
14071,San Cristóbal de la Barranca,SE41925,2021-01-01,2021-Q1,0.177805
14072,San Diego de Alejandría,SE41926,2021-01-01,2021-Q1,0.086971
14113,San Gabriel,SE41927,2021-01-01,2021-Q1,4.440748
14073,San Juan de los Lagos,SE41929,2021-01-01,2021-Q1,16.205803
14007,San Juanito de Escobedo,SE41930,2021-01-01,2021-Q1,0.872968
14074,San Julián,SE41931,2021-01-01,2021-Q1,11.475823
14075,San Marcos,SE41932,2021-01-01,2021-Q1,0.283931
14076,San Martín de Bolaños,SE41933,2021-01-01,2021-Q1,0.82074
14077,San Martín Hidalgo,SE41934,2021-01-01,2021-Q1,5.362616
14078,San Miguel el Alto,SE41935,2021-01-01,2021-Q1,16.472505
14080,San Sebastián del Oeste,SE41936,2021-01-01,2021-Q1,1.975044
14081,Santa María de los Ángeles,SE41937,2021-01-01,2021-Q1,0.01704
14056,Santa María del Oro,SE41938,2021-01-01,2021-Q1,40.643156
14082,Sayula,SE41939,2021-01-01,2021-Q1,5.840919
14083,Tala,SE41940,2021-01-01,2021-Q1,15.710618
14084,Talpa de Allende,SE41941,2021-01-01,2021-Q1,4.282248
14085,Tamazula de Gordiano,SE41942,2021-01-01,2021-Q1,15.63911
14086,Tapalpa,SE41943,2021-01-01,2021-Q1,3.176239
14087,Tecalitlán,SE41944,2021-01-01,2021-Q1,4.279886
14089,Techaluta de Montenegro,SE41945,2021-01-01,2021-Q1,0.096262
14088,Tecolotlán,SE41946,2021-01-01,2021-Q1,7.936871
14090,Tenamaxtlán,SE41947,2021-01-01,2021-Q1,10.978144
14091,Teocaltiche,SE41948,2021-01-01,2021-Q1,13.830139
14092,Teocuitatlán de Corona,SE41949,2021-01-01,2021-Q1,4.697092
14093,Tepatitlán de Morelos,SE41950,2021-01-01,2021-Q1,36.245386
14094,Tequila,SE41951,2021-01-01,2021-Q1,9.84569
14095,Teuchitlán,SE41952,2021-01-01,2021-Q1,1.882797
14096,Tizapán el Alto,SE41953,2021-01-01,2021-Q1,14.484629
14097,Tlajomulco de Zúñiga,SE41954,2021-01-01,2021-Q1,17.456071
14098,San Pedro Tlaquepaque,SE41955,2021-01-01,2021-Q1,38.764565
14099,Tolimán,SE41956,2021-01-01,2021-Q1,0.918885
14100,Tomatlán,SE41957,2021-01-01,2021-Q1,4.363436
14101,Tonalá,SE41958,2021-01-01,2021-Q1,28.232687
14102,Tonaya,SE41959,2021-01-01,2021-Q1,2.463917
14103,Tonila,SE41960,2021-01-01,2021-Q1,0.102518
14104,Totatiche,SE41961,2021-01-01,2021-Q1,0.230599
14105,Tototlán,SE41962,2021-01-01,2021-Q1,8.76061
14106,Tuxcacuesco,SE41963,2021-01-01,2021-Q1,0.871263
14107,Tuxcueca,SE41964,2021-01-01,2021-Q1,0.112023
14108,Tuxpan,SE41965,2021-01-01,2021-Q1,4.706544
14109,Unión de San Antonio,SE41966,2021-01-01,2021-Q1,2.598365
14110,Unión de Tula,SE41967,2021-01-01,2021-Q1,11.781546
14111,Valle de Guadalupe,SE41968,2021-01-01,2021-Q1,5.518552
14112,Valle de Juárez,SE41969,2021-01-01,2021-Q1,0.070448
14114,Villa Corona,SE41970,2021-01-01,2021-Q1,2.307489
14115,Villa Guerrero,SE41971,2021-01-01,2021-Q1,0.554284
14116,Villa Hidalgo,SE41972,2021-01-01,2021-Q1,10.699764
14068,Villa Purificación,SE41973,2021-01-01,2021-Q1,7.842494
14118,Yahualica de González Gallo,SE41974,2021-01-01,2021-Q1,6.852316
14119,Zacoalco de Torres,SE41975,2021-01-01,2021-Q1,12.65386
14120,Zapopan,SE41976,2021-01-01,2021-Q1,77.579139
14121,Zapotiltic,SE41977,2021-01-01,2021-Q1,3.611673
14122,Zapotitlán de Vadillo,SE41978,2021-01-01,2021-Q1,1.873869
14123,Zapotlán del Rey,SE41979,2021-01-01,2021-Q1,1.305718
14023,Zapotlán el Grande,SE41980,2021-01-01,2021-Q1,15.247189
14124,Zapotlanejo,SE41981,2021-01-01,2021-Q1,18.485797
14001,Acatic,SE41857,2021-04-01,2021-Q2,3.045911
14002,Acatlán de Juárez,SE41858,2021-04-01,2021-Q2,6.866425
14003,Ahualulco de Mercado,SE41859,2021-04-01,2021-Q2,18.14732
14004,Amacueca,SE41860,2021-04-01,2021-Q2,0.387407
14005,Amatitán,SE41861,2021-04-01,2021-Q2,4.735656
14006,Ameca,SE41862,2021-04-01,2021-Q2,34.960305
14008,Arandas,SE41863,2021-04-01,2021-Q2,25.089359
14010,Atemajac de Brizuela,SE41864,2021-04-01,2021-Q2,0.865648
14011,Atengo,SE41865,2021-04-01,2021-Q2,1.461228
14012,Atenguillo,SE41866,2021-04-01,2021-Q2,2.636423
14013,Atotonilco el Alto,SE41867,2021-04-01,2021-Q2,21.517165
14014,Atoyac,SE41868,2021-04-01,2021-Q2,2.525334
14015,Autlán de Navarro,SE41869,2021-04-01,2021-Q2,18.295785
14016,Ayotlán,SE41870,2021-04-01,2021-Q2,13.018598
14017,Ayutla,SE41871,2021-04-01,2021-Q2,17.781079
14019,Bolaños,SE41872,2021-04-01,2021-Q2,0.622345
14020,Cabo Corrientes,SE41873,2021-04-01,2021-Q2,1.701132
14117,Cañadas de Obregón,SE41874,2021-04-01,2021-Q2,1.821141
14021,Casimiro Castillo,SE41875,2021-04-01,2021-Q2,11.504692
14030,Chapala,SE41876,2021-04-01,2021-Q2,8.587141
14031,Chimaltitán,SE41877,2021-04-01,2021-Q2,0.040118
14032,Chiquilistlán,SE41878,2021-04-01,2021-Q2,2.982952
14022,Cihuatlán,SE41879,2021-04-01,2021-Q2,10.619198
14024,Cocula,SE41880,2021-04-01,2021-Q2,2.506452
14025,Colotlán,SE41881,2021-04-01,2021-Q2,11.110151
14026,Concepción de Buenos Aires,SE41882,2021-04-01,2021-Q2,2.36878
14027,Cuautitlán de García Barragán,SE41883,2021-04-01,2021-Q2,2.781534
14028,Cuautla,SE41884,2021-04-01,2021-Q2,1.157716
14029,Cuquío,SE41885,2021-04-01,2021-Q2,10.088284
14033,Degollado,SE41886,2021-04-01,2021-Q2,24.291846
14034,Ejutla,SE41887,2021-04-01,2021-Q2,1.068082
14009,El Arenal,SE41888,2021-04-01,2021-Q2,1.949392
14037,El Grullo,SE41889,2021-04-01,2021-Q2,22.702352
14054,El Limón,SE41890,2021-04-01,2021-Q2,0.736814
14070,El Salto,SE41891,2021-04-01,2021-Q2,14.552034
14035,Encarnación de Díaz,SE41892,2021-04-01,2021-Q2,17.908244
14036,Etzatlán,SE41893,2021-04-01,2021-Q2,6.600126
14079,Gómez Farías,SE41894,2021-04-01,2021-Q2,3.959365
14038,Guachinango,SE41895,2021-04-01,2021-Q2,1.839891
14039,Guadalajara,SE41896,2021-04-01,2021-Q2,164.218412
14040,Hostotipaquillo,SE41897,2021-04-01,2021-Q2,1.058638
14041,Huejúcar,SE41898,2021-04-01,2021-Q2,4.917077
14042,Huejuquilla el Alto,SE41899,2021-04-01,2021-Q2,7.60707
14044,Ixtlahuacán de los Membrillos,SE41900,2021-04-01,2021-Q2,3.534563
14045,Ixtlahuacán del Río,SE41901,2021-04-01,2021-Q2,7.748608
14046,Jalostotitlán,SE41902,2021-04-01,2021-Q2,8.173622
14047,Jamay,SE41903,2021-04-01,2021-Q2,7.962939
14048,Jesús María,SE41904,2021-04-01,2021-Q2,5.212008
14049,Jilotlán de los Dolores,SE41905,2021-04-01,2021-Q2,1.190822
14050,Jocotepec,SE41906,2021-04-01,2021-Q2,13.233084
14051,Juanacatlán,SE41907,2021-04-01,2021-Q2,0.837807
14052,Juchitlán,SE41908,2021-04-01,2021-Q2,2.608791
14018,La Barca,SE41909,2021-04-01,2021-Q2,30.137853
14043,La Huerta,SE41910,2021-04-01,2021-Q2,10.157554
14057,La Manzanilla de la Paz,SE41911,2021-04-01,2021-Q2,2.932579
14053,Lagos de Moreno,SE41912,2021-04-01,2021-Q2,34.292763
14055,Magdalena,SE41913,2021-04-01,2021-Q2,9.828332
14058,Mascota,SE41914,2021-04-01,2021-Q2,7.70217
14059,Mazamitla,SE41915,2021-04-01,2021-Q2,1.61006
14060,Mexticacán,SE41916,2021-04-01,2021-Q2,1.860605
14061,Mezquitic,SE41917,2021-04-01,2021-Q2,2.205843
14062,Mixtlán,SE41918,2021-04-01,2021-Q2,2.153883
14063,Ocotlán,SE41919,2021-04-01,2021-Q2,19.725424
14064,Ojuelos de Jalisco,SE41920,2021-04-01,2021-Q2,29.584884
14065,Pihuamo,SE41921,2021-04-01,2021-Q2,4.256473
14066,Poncitlán,SE41922,2021-04-01,2021-Q2,14.27794
14067,Puerto Vallarta,SE41923,2021-04-01,2021-Q2,29.797151
14069,Quitupan,SE41924,2021-04-01,2021-Q2,2.611038
14071,San Cristóbal de la Barranca,SE41925,2021-04-01,2021-Q2,0.090613
14072,San Diego de Alejandría,SE41926,2021-04-01,2021-Q2,0.108654
14113,San Gabriel,SE41927,2021-04-01,2021-Q2,3.82988
14073,San Juan de los Lagos,SE41929,2021-04-01,2021-Q2,18.508919
14007,San Juanito de Escobedo,SE41930,2021-04-01,2021-Q2,1.164565
14074,San Julián,SE41931,2021-04-01,2021-Q2,14.136159
14075,San Marcos,SE41932,2021-04-01,2021-Q2,0.316732
14076,San Martín de Bolaños,SE41933,2021-04-01,2021-Q2,0.985053
14077,San Martín Hidalgo,SE41934,2021-04-01,2021-Q2,6.537536
14078,San Miguel el Alto,SE41935,2021-04-01,2021-Q2,18.909819
14080,San Sebastián del Oeste,SE41936,2021-04-01,2021-Q2,2.187121
14081,Santa María de los Ángeles,SE41937,2021-04-01,2021-Q2,0.015556
14056,Santa María del Oro,SE41938,2021-04-01,2021-Q2,0.034558
14082,Sayula,SE41939,2021-04-01,2021-Q2,6.451816
14083,Tala,SE41940,2021-04-01,2021-Q2,18.200607
14084,Talpa de Allende,SE41941,2021-04-01,2021-Q2,5.249726
14085,Tamazula de Gordiano,SE41942,2021-04-01,2021-Q2,18.002553
14086,Tapalpa,SE41943,2021-04-01,2021-Q2,3.954492
14087,Tecalitlán,SE41944,2021-04-01,2021-Q2,2.74243
14089,Techaluta de Montenegro,SE41945,2021-04-01,2021-Q2,0.112668
14088,Tecolotlán,SE41946,2021-04-01,2021-Q2,8.574126
14090,Tenamaxtlán,SE41947,2021-04-01,2021-Q2,13.449103
14091,Teocaltiche,SE41948,2021-04-01,2021-Q2,17.370197
14092,Teocuitatlán de Corona,SE41949,2021-04-01,2021-Q2,6.079312
14093,Tepatitlán de Morelos,SE41950,2021-04-01,2021-Q2,43.263857
14094,Tequila,SE41951,2021-04-01,2021-Q2,11.26772
14095,Teuchitlán,SE41952,2021-04-01,2021-Q2,2.391929
14096,Tizapán el Alto,SE41953,2021-04-01,2021-Q2,19.955956
14097,Tlajomulco de Zúñiga,SE41954,2021-04-01,2021-Q2,20.424686
14098,San Pedro Tlaquepaque,SE41955,2021-04-01,2021-Q2,46.55681
14099,Tolimán,SE41956,2021-04-01,2021-Q2,1.065239
14100,Tomatlán,SE41957,2021-04-01,2021-Q2,4.522645
14101,Tonalá,SE41958,2021-04-01,2021-Q2,34.001498
14102,Tonaya,SE41959,2021-04-01,2021-Q2,3.027656
14103,Tonila,SE41960,2021-04-01,2021-Q2,0.065396
14104,Totatiche,SE41961,2021-04-01,2021-Q2,0.272708
14105,Tototlán,SE41962,2021-04-01,2021-Q2,10.836046
14106,Tuxcacuesco,SE41963,2021-04-01,2021-Q2,1.063119
14107,Tuxcueca,SE41964,2021-04-01,2021-Q2,0.136531
14108,Tuxpan,SE41965,2021-04-01,2021-Q2,5.644343
14109,Unión de San Antonio,SE41966,2021-04-01,2021-Q2,3.235447
14110,Unión de Tula,SE41967,2021-04-01,2021-Q2,15.570046
14111,Valle de Guadalupe,SE41968,2021-04-01,2021-Q2,6.376778
14112,Valle de Juárez,SE41969,2021-04-01,2021-Q2,0.139331
14114,Villa Corona,SE41970,2021-04-01,2021-Q2,3.882521
14115,Villa Guerrero,SE41971,2021-04-01,2021-Q2,0.573384
14116,Villa Hidalgo,SE41972,2021-04-01,2021-Q2,13.851736
14068,Villa Purificación,SE41973,2021-04-01,2021-Q2,8.733779
14118,Yahualica de González Gallo,SE41974,2021-04-01,2021-Q2,7.017161
14119,Zacoalco de Torres,SE41975,2021-04-01,2021-Q2,15.274792
14120,Zapopan,SE41976,2021-04-01,2021-Q2,92.146708
14121,Zapotiltic,SE41977,2021-04-01,2021-Q2,4.106091
14122,Zapotitlán de Vadillo,SE41978,2021-04-01,2021-Q2,2.278154
14123,Zapotlán del Rey,SE41979,2021-04-01,2021-Q2,1.515542
14023,Zapotlán el Grande,SE41980,2021-04-01,2021-Q2,17.91065
14124,Zapotlanejo,SE41981,2021-04-01,2021-Q2,22.101648
14001,Acatic,SE41857,2021-07-01,2021-Q3,3.116761
14002,Acatlán de Juárez,SE41858,2021-07-01,2021-Q3,6.944605
14003,Ahualulco de Mercado,SE41859,2021-07-01,2021-Q3,18.575596
14004,Amacueca,SE41860,2021-07-01,2021-Q3,0.355588
14005,Amatitán,SE41861,2021-07-01,2021-Q3,4.459304
14006,Ameca,SE41862,2021-07-01,2021-Q3,33.116453
14008,Arandas,SE41863,2021-07-01,2021-Q3,25.688156
14010,Atemajac de Brizuela,SE41864,2021-07-01,2021-Q3,0.886689
14011,Atengo,SE41865,2021-07-01,2021-Q3,1.405623
14012,Atenguillo,SE41866,2021-07-01,2021-Q3,2.536847
14013,Atotonilco el Alto,SE41867,2021-07-01,2021-Q3,19.6294
14014,Atoyac,SE41868,2021-07-01,2021-Q3,2.736495
14015,Autlán de Navarro,SE41869,2021-07-01,2021-Q3,17.366486
14016,Ayotlán,SE41870,2021-07-01,2021-Q3,13.36271
14017,Ayutla,SE41871,2021-07-01,2021-Q3,16.793254
14019,Bolaños,SE41872,2021-07-01,2021-Q3,0.591829
14020,Cabo Corrientes,SE41873,2021-07-01,2021-Q3,1.436374
14117,Cañadas de Obregón,SE41874,2021-07-01,2021-Q3,1.841539
14021,Casimiro Castillo,SE41875,2021-07-01,2021-Q3,11.677205
14030,Chapala,SE41876,2021-07-01,2021-Q3,10.295262
14031,Chimaltitán,SE41877,2021-07-01,2021-Q3,0.043698
14032,Chiquilistlán,SE41878,2021-07-01,2021-Q3,2.619689
14022,Cihuatlán,SE41879,2021-07-01,2021-Q3,9.938806
14024,Cocula,SE41880,2021-07-01,2021-Q3,2.330581
14025,Colotlán,SE41881,2021-07-01,2021-Q3,11.823931
14026,Concepción de Buenos Aires,SE41882,2021-07-01,2021-Q3,2.390185
14027,Cuautitlán de García Barragán,SE41883,2021-07-01,2021-Q3,2.632517
14028,Cuautla,SE41884,2021-07-01,2021-Q3,1.153448
14029,Cuquío,SE41885,2021-07-01,2021-Q3,9.971562
14033,Degollado,SE41886,2021-07-01,2021-Q3,24.727182
14034,Ejutla,SE41887,2021-07-01,2021-Q3,1.029085
14009,El Arenal,SE41888,2021-07-01,2021-Q3,1.911903
14037,El Grullo,SE41889,2021-07-01,2021-Q3,20.301976
14054,El Limón,SE41890,2021-07-01,2021-Q3,0.621777
14070,El Salto,SE41891,2021-07-01,2021-Q3,13.84794
14035,Encarnación de Díaz,SE41892,2021-07-01,2021-Q3,17.774299
14036,Etzatlán,SE41893,2021-07-01,2021-Q3,6.705927
14079,Gómez Farías,SE41894,2021-07-01,2021-Q3,3.869016
14038,Guachinango,SE41895,2021-07-01,2021-Q3,1.689504
14039,Guadalajara,SE41896,2021-07-01,2021-Q3,160.15951
14040,Hostotipaquillo,SE41897,2021-07-01,2021-Q3,1.029993
14041,Huejúcar,SE41898,2021-07-01,2021-Q3,4.942683
14042,Huejuquilla el Alto,SE41899,2021-07-01,2021-Q3,7.561768
14044,Ixtlahuacán de los Membrillos,SE41900,2021-07-01,2021-Q3,3.292512
14045,Ixtlahuacán del Río,SE41901,2021-07-01,2021-Q3,7.927316
14046,Jalostotitlán,SE41902,2021-07-01,2021-Q3,8.668118
14047,Jamay,SE41903,2021-07-01,2021-Q3,7.173179
14048,Jesús María,SE41904,2021-07-01,2021-Q3,5.208787
14049,Jilotlán de los Dolores,SE41905,2021-07-01,2021-Q3,1.406447
14050,Jocotepec,SE41906,2021-07-01,2021-Q3,12.800088
14051,Juanacatlán,SE41907,2021-07-01,2021-Q3,0.904705
14052,Juchitlán,SE41908,2021-07-01,2021-Q3,2.527377
14018,La Barca,SE41909,2021-07-01,2021-Q3,29.202551
14043,La Huerta,SE41910,2021-07-01,2021-Q3,9.799282
14057,La Manzanilla de la Paz,SE41911,2021-07-01,2021-Q3,2.938345
14053,Lagos de Moreno,SE41912,2021-07-01,2021-Q3,34.970022
14055,Magdalena,SE41913,2021-07-01,2021-Q3,9.338349
14058,Mascota,SE41914,2021-07-01,2021-Q3,7.442003
14059,Mazamitla,SE41915,2021-07-01,2021-Q3,1.431119
14060,Mexticacán,SE41916,2021-07-01,2021-Q3,1.841016
14061,Mezquitic,SE41917,2021-07-01,2021-Q3,1.953353
14062,Mixtlán,SE41918,2021-07-01,2021-Q3,2.118917
14063,Ocotlán,SE41919,2021-07-01,2021-Q3,18.802596
14064,Ojuelos de Jalisco,SE41920,2021-07-01,2021-Q3,31.030075
14065,Pihuamo,SE41921,2021-07-01,2021-Q3,4.851428
14066,Poncitlán,SE41922,2021-07-01,2021-Q3,13.883924
14067,Puerto Vallarta,SE41923,2021-07-01,2021-Q3,28.264833
14069,Quitupan,SE41924,2021-07-01,2021-Q3,2.76087
14071,San Cristóbal de la Barranca,SE41925,2021-07-01,2021-Q3,0.193265
14072,San Diego de Alejandría,SE41926,2021-07-01,2021-Q3,0.102314
14113,San Gabriel,SE41927,2021-07-01,2021-Q3,3.398806
14073,San Juan de los Lagos,SE41929,2021-07-01,2021-Q3,18.972073
14007,San Juanito de Escobedo,SE41930,2021-07-01,2021-Q3,1.247755
14074,San Julián,SE41931,2021-07-01,2021-Q3,14.333276
14075,San Marcos,SE41932,2021-07-01,2021-Q3,0.312705
14076,San Martín de Bolaños,SE41933,2021-07-01,2021-Q3,0.994785
14077,San Martín Hidalgo,SE41934,2021-07-01,2021-Q3,6.774677
14078,San Miguel el Alto,SE41935,2021-07-01,2021-Q3,19.612479
14080,San Sebastián del Oeste,SE41936,2021-07-01,2021-Q3,1.965955
14081,Santa María de los Ángeles,SE41937,2021-07-01,2021-Q3,0.010697
14056,Santa María del Oro,SE41938,2021-07-01,2021-Q3,0.072534
14082,Sayula,SE41939,2021-07-01,2021-Q3,6.545843
14083,Tala,SE41940,2021-07-01,2021-Q3,18.176637
14084,Talpa de Allende,SE41941,2021-07-01,2021-Q3,5.064579
14085,Tamazula de Gordiano,SE41942,2021-07-01,2021-Q3,16.580725
14086,Tapalpa,SE41943,2021-07-01,2021-Q3,4.187073
14087,Tecalitlán,SE41944,2021-07-01,2021-Q3,2.457283
14089,Techaluta de Montenegro,SE41945,2021-07-01,2021-Q3,0.166415
14088,Tecolotlán,SE41946,2021-07-01,2021-Q3,8.46453
14090,Tenamaxtlán,SE41947,2021-07-01,2021-Q3,13.431157
14091,Teocaltiche,SE41948,2021-07-01,2021-Q3,17.480637
14092,Teocuitatlán de Corona,SE41949,2021-07-01,2021-Q3,5.657589
14093,Tepatitlán de Morelos,SE41950,2021-07-01,2021-Q3,42.589538
14094,Tequila,SE41951,2021-07-01,2021-Q3,10.498981
14095,Teuchitlán,SE41952,2021-07-01,2021-Q3,2.131105
14096,Tizapán el Alto,SE41953,2021-07-01,2021-Q3,19.792068
14097,Tlajomulco de Zúñiga,SE41954,2021-07-01,2021-Q3,20.423652
14098,San Pedro Tlaquepaque,SE41955,2021-07-01,2021-Q3,45.293761
14099,Tolimán,SE41956,2021-07-01,2021-Q3,0.979619
14100,Tomatlán,SE41957,2021-07-01,2021-Q3,4.054455
14101,Tonalá,SE41958,2021-07-01,2021-Q3,33.922069
14102,Tonaya,SE41959,2021-07-01,2021-Q3,2.669449
14103,Tonila,SE41960,2021-07-01,2021-Q3,0.053293
14104,Totatiche,SE41961,2021-07-01,2021-Q3,0.255129
14105,Tototlán,SE41962,2021-07-01,2021-Q3,10.416252
14106,Tuxcacuesco,SE41963,2021-07-01,2021-Q3,0.785523
14107,Tuxcueca,SE41964,2021-07-01,2021-Q3,0.166786
14108,Tuxpan,SE41965,2021-07-01,2021-Q3,5.213296
14109,Unión de San Antonio,SE41966,2021-07-01,2021-Q3,3.071652
14110,Unión de Tula,SE41967,2021-07-01,2021-Q3,14.056981
14111,Valle de Guadalupe,SE41968,2021-07-01,2021-Q3,6.304604
14112,Valle de Juárez,SE41969,2021-07-01,2021-Q3,0.115027
14114,Villa Corona,SE41970,2021-07-01,2021-Q3,3.814723
14115,Villa Guerrero,SE41971,2021-07-01,2021-Q3,0.626675
14116,Villa Hidalgo,SE41972,2021-07-01,2021-Q3,14.54159
14068,Villa Purificación,SE41973,2021-07-01,2021-Q3,7.338821
14118,Yahualica de González Gallo,SE41974,2021-07-01,2021-Q3,6.87162
14119,Zacoalco de Torres,SE41975,2021-07-01,2021-Q3,14.683869
14120,Zapopan,SE41976,2021-07-01,2021-Q3,93.8356
14121,Zapotiltic,SE41977,2021-07-01,2021-Q3,3.86566
14122,Zapotitlán de Vadillo,SE41978,2021-07-01,2021-Q3,2.406941
14123,Zapotlán del Rey,SE41979,2021-07-01,2021-Q3,1.56235
14023,Zapotlán el Grande,SE41980,2021-07-01,2021-Q3,17.138119
14124,Zapotlanejo,SE41981,2021-07-01,2021-Q3,21.681498
14001,Acatic,SE41857,2021-10-01,2021-Q4,3.326696
14002,Acatlán de Juárez,SE41858,2021-10-01,2021-Q4,7.141529
14003,Ahualulco de Mercado,SE41859,2021-10-01,2021-Q4,19.148302
14004,Amacueca,SE41860,2021-10-01,2021-Q4,0.387036
14005,Amatitán,SE41861,2021-10-01,2021-Q4,4.716601
14006,Ameca,SE41862,2021-10-01,2021-Q4,37.232898
14008,Arandas,SE41863,2021-10-01,2021-Q4,27.048041
14010,Atemajac de Brizuela,SE41864,2021-10-01,2021-Q4,0.835466
14011,Atengo,SE41865,2021-10-01,2021-Q4,1.33278
14012,Atenguillo,SE41866,2021-10-01,2021-Q4,3.254592
14013,Atotonilco el Alto,SE41867,2021-10-01,2021-Q4,21.244283
14014,Atoyac,SE41868,2021-10-01,2021-Q4,2.541921
14015,Autlán de Navarro,SE41869,2021-10-01,2021-Q4,17.162179
14016,Ayotlán,SE41870,2021-10-01,2021-Q4,14.271288
14017,Ayutla,SE41871,2021-10-01,2021-Q4,18.689504
14019,Bolaños,SE41872,2021-10-01,2021-Q4,0.624392
14020,Cabo Corrientes,SE41873,2021-10-01,2021-Q4,1.458541
14117,Cañadas de Obregón,SE41874,2021-10-01,2021-Q4,1.620694
14021,Casimiro Castillo,SE41875,2021-10-01,2021-Q4,11.647555
14030,Chapala,SE41876,2021-10-01,2021-Q4,14.310708
14031,Chimaltitán,SE41877,2021-10-01,2021-Q4,0.051428
14032,Chiquilistlán,SE41878,2021-10-01,2021-Q4,3.093684
14022,Cihuatlán,SE41879,2021-10-01,2021-Q4,10.663786
14024,Cocula,SE41880,2021-10-01,2021-Q4,2.69381
14025,Colotlán,SE41881,2021-10-01,2021-Q4,12.232825
14026,Concepción de Buenos Aires,SE41882,2021-10-01,2021-Q4,2.823263
14027,Cuautitlán de García Barragán,SE41883,2021-10-01,2021-Q4,3.066782
14028,Cuautla,SE41884,2021-10-01,2021-Q4,1.263777
14029,Cuquío,SE41885,2021-10-01,2021-Q4,9.756643
14033,Degollado,SE41886,2021-10-01,2021-Q4,26.021247
14034,Ejutla,SE41887,2021-10-01,2021-Q4,1.480456
14009,El Arenal,SE41888,2021-10-01,2021-Q4,1.817767
14037,El Grullo,SE41889,2021-10-01,2021-Q4,21.790746
14054,El Limón,SE41890,2021-10-01,2021-Q4,0.789918
14070,El Salto,SE41891,2021-10-01,2021-Q4,14.557173
14035,Encarnación de Díaz,SE41892,2021-10-01,2021-Q4,18.147723
14036,Etzatlán,SE41893,2021-10-01,2021-Q4,6.129586
14079,Gómez Farías,SE41894,2021-10-01,2021-Q4,4.222074
14038,Guachinango,SE41895,2021-10-01,2021-Q4,1.873353
14039,Guadalajara,SE41896,2021-10-01,2021-Q4,169.596812
14040,Hostotipaquillo,SE41897,2021-10-01,2021-Q4,1.109304
14041,Huejúcar,SE41898,2021-10-01,2021-Q4,4.956222
14042,Huejuquilla el Alto,SE41899,2021-10-01,2021-Q4,7.669064
14044,Ixtlahuacán de los Membrillos,SE41900,2021-10-01,2021-Q4,3.568751
14045,Ixtlahuacán del Río,SE41901,2021-10-01,2021-Q4,8.131174
14046,Jalostotitlán,SE41902,2021-10-01,2021-Q4,8.330972
14047,Jamay,SE41903,2021-10-01,2021-Q4,7.888233
14048,Jesús María,SE41904,2021-10-01,2021-Q4,5.419398
14049,Jilotlán de los Dolores,SE41905,2021-10-01,2021-Q4,1.55575
14050,Jocotepec,SE41906,2021-10-01,2021-Q4,13.15935
