id_hogar,cve_municipio,municipio,pa_mediana_remesa,pa_media_remesa,pa_desv_remesa,pa_cv_remesa,pa_pendiente_24m,pa_pendiente_norm,pa_n_meses_sin_envio,pa_max_racha_sin_envio,pa_fuerza_estacional,pa_antiguedad_meses,pa_cuota_propuesta_mxn,pa_ratio_remesa_cuota,pb_edad,pb_genero_F,pb_n_dependientes,pb_escolaridad_ord,pb_vivienda_propia,pb_vivienda_rentada,pc_iim_dp2,pc_pct_viv_remesas,pc_pct_viv_emigrantes,pc_imn_2020,pc_escolaridad_promedio_mun,pc_pct_pob_ocupada_2sm,pc_score_regional,pc_sub_capacidad_pago,pc_sub_intensidad_migratoria
H000080,14002,Acatlán de Juárez,123.2438,128.53792173913044,40.16617565320983,0.31248502472855955,-0.46793817391304343,-0.00379684960957909,1,1,0.9521639955638489,27,2047.133386215917,1.083656011346014,41.0,1.0,2.0,3.0,1.0,0.0,61.81981,11.01062986,1.8230818,0.919771467484206,9.23,62.9637241804542,0.504447,0.402723,0.659107
H000081,14002,Acatlán de Juárez,685.6033,757.1150250000001,237.7908685190729,0.31407495646922723,-4.877502347826088,-0.0071141757162284484,0,0,0.9493117631177386,63,12460.529895186235,0.9903960348241316,50.0,1.0,0.0,4.0,1.0,0.0,61.81981,11.01062986,1.8230818,0.919771467484206,9.23,62.9637241804542,0.504447,0.402723,0.659107
H000082,14002,Acatlán de Juárez,373.10815,384.95378750000003,110.9097534360935,0.2881118644302038,2.7620502173913057,0.007402813949229749,0,0,1.0,69,6175.99472368731,1.0874275319960631,37.0,0.0,0.0,1.0,1.0,0.0,61.81981,11.01062986,1.8230818,0.919771467484206,9.23,62.9637241804542,0.504447,0.402723,0.659107
H000083,14002,Acatlán de Juárez,435.2707,442.22884347826084,106.1859955365919,0.2401154902095657,2.6014618260869584,0.005976652749856488,1,1,0.9276418969256122,43,6823.7779540530555,1.1481722665589367,41.0,0.0,3.0,4.0,0.0,1.0,61.81981,11.01062986,1.8230818,0.919771467484206,9.23,62.9637241804542,0.504447,0.402723,0.659107
H000084,14002,Acatlán de Juárez,343.7188,349.7636625,102.06363694832669,0.2918074342509113,2.6242656086956515,0.007634920198416995,0,0,1.0,108,4692.60860359521,1.318443305768122,40.0,1.0,0.0,3.0,1.0,0.0,61.81981,11.01062986,1.8230818,0.919771467484206,9.23,62.9637241804542,0.504447,0.402723,0.659107
H000085,14002,Acatlán de Juárez,392.4918,411.79044285714286,112.68952596616764,0.2736574583525766,2.7960818695652168,0.00712392429489028,3,1,0.8591376620299476,44,6349.544124969098,1.1126550601039225,31.0,1.0,5.0,3.0,1.0,0.0,61.81981,11.01062986,1.8230818,0.919771467484206,9.23,62.9637241804542,0.504447,0.402723,0.659107
H000086,14002,Acatlán de Juárez,284.6768,289.4004565217391,97.88079589366401,0.3382192173090488,-1.6739884782608687,-0.00588031226380537,1,1,0.9986243860701423,75,4002.302887035005,1.2803084985394768,51.0,1.0,0.0,4.0,1.0,0.0,61.81981,11.01062986,1.8230818,0.919771467484206,9.23,62.9637241804542,0.504447,0.402723,0.659107
H000087,14002,Acatlán de Juárez,336.6614,338.1500478260869,82.35131793008355,0.24353484040445103,-1.9984543043478256,-0.005936095745897289,1,1,1.0,24,5448.211561667583,1.1122742080421693,39.0,1.0,3.0,2.0,1.0,0.0,61.81981,11.01062986,1.8230818,0.919771467484206,9.23,62.9637241804542,0.504447,0.402723,0.659107
H000088,14002,Acatlán de Juárez,174.04860000000002,170.59635909090912,46.43904441429657,0.27221591751292684,-1.3897339565217393,-0.007984746539309934,2,1,0.9355730660331476,35,2445.547460254841,1.2810525458678015,45.0,1.0,1.0,2.0,1.0,0.0,61.81981,11.01062986,1.8230818,0.919771467484206,9.23,62.9637241804542,0.504447,0.402723,0.659107
H000089,14002,Acatlán de Juárez,170.255,180.11188636363636,50.08372613112391,0.2780700771186612,-0.6631016086956523,-0.0038947555648624257,2,1,1.0,118,2357.907895487957,1.2997072556838776,51.0,0.0,5.0,2.0,0.0,1.0,61.81981,11.01062986,1.8230818,0.919771467484206,9.23,62.9637241804542,0.504447,0.402723,0.659107
H000090,14002,Acatlán de Juárez,207.85764999999998,216.29470833333335,64.7307740437127,0.2992711867178721,-1.8967989565217391,-0.009125470996721743,0,0,1.0,102,3052.393788657108,1.2257388656415904,50.0,0.0,1.0,2.0,1.0,0.0,61.81981,11.01062986,1.8230818,0.919771467484206,9.23,62.9637241804542,0.504447,0.402723,0.659107
H000091,14002,Acatlán de Juárez,231.4614,259.8180608695652,105.17543260452439,0.40480416277652437,1.0913502608695649,0.004715042166294531,1,1,0.6081852111378494,48,3749.041842141233,1.1112986665468771,53.0,1.0,3.0,1.0,1.0,0.0,61.81981,11.01062986,1.8230818,0.919771467484206,9.23,62.9637241804542,0.504447,0.402723,0.659107
H000092,14002,Acatlán de Juárez,655.0871,666.8935782608695,195.2934272386297,0.2928404675119492,-2.7536681304347828,-0.004203514510413627,1,1,1.0,44,10177.86517865932,1.1585502060613113,44.0,0.0,3.0,1.0,1.0,0.0,61.81981,11.01062986,1.8230818,0.919771467484206,9.23,62.9637241804542,0.504447,0.402723,0.659107
H000093,14002,Acatlán de Juárez,1177.4572,1214.281004347826,373.8827106797452,0.30790460308695394,-13.235303000000002,-0.011240580973983599,1,1,0.42995725312531985,100,17190.183512177977,1.23292631431104,40.0,1.0,1.0,1.0,0.0,0.0,61.81981,11.01062986,1.8230818,0.919771467484206,9.23,62.9637241804542,0.504447,0.402723,0.659107
H000094,14002,Acatlán de Juárez,530.44895,571.0072545454544,170.3390064083881,0.29831320889956997,-1.801914521739129,-0.0033969612377197263,2,1,0.8843322283406555,221,9203.451596711737,1.037445679989385,44.0,1.0,4.0,3.0,0.0,0.0,61.81981,11.01062986,1.8230818,0.919771467484206,9.23,62.9637241804542,0.504447,0.402723,0.659107
H000095,14002,Acatlán de Juárez,87.3889,86.2404695652174,30.007889561465706,0.34795600850448666,0.040329391304347886,0.00046149329382047245,1,1,0.9364678337112896,31,1312.7195992302743,1.1982758548911312,25.0,1.0,0.0,4.0,0.0,0.0,61.81981,11.01062986,1.8230818,0.919771467484206,9.23,62.9637241804542,0.504447,0.402723,0.659107
H000096,14002,Acatlán de Juárez,926.5107,928.5933458333333,328.52778152313147,0.3537907987358081,-13.486679521739127,-0.014556420688653813,0,0,0.48663416187043396,105,12181.755358575789,1.3690303334042484,28.0,1.0,3.0,4.0,1.0,0.0,61.81981,11.01062986,1.8230818,0.919771467484206,9.23,62.9637241804542,0.504447,0.402723,0.659107
H000097,14002,Acatlán de Juárez,348.8185,361.0951625,114.79699161364137,0.31791340215930297,-1.2822723043478261,-0.0036760444309800835,0,0,0.8851644235285754,44,4621.97803330611,1.3584515016634142,29.0,1.0,0.0,1.0,1.0,0.0,61.81981,11.01062986,1.8230818,0.919771467484206,9.23,62.9637241804542,0.504447,0.402723,0.659107
H000098,14002,Acatlán de Juárez,199.82319999999999,201.75119166666664,64.12199123332715,0.31782707553603706,1.3108901739130436,0.006560250130680741,0,0,0.8545213685786196,39,2716.6823637523858,1.3239742886363561,33.0,0.0,2.0,2.0,1.0,0.0,61.81981,11.01062986,1.8230818,0.919771467484206,9.23,62.9637241804542,0.504447,0.402723,0.659107
H000099,14002,Acatlán de Juárez,831.1686,945.944347826087,321.2124160623916,0.33956798494603074,1.6245126086956525,0.001954492275930121,1,1,1.0,121,12939.664620984135,1.156215036341655,50.0,1.0,2.0,2.0,1.0,0.0,61.81981,11.01062986,1.8230818,0.919771467484206,9.23,62.9637241804542,0.504447,0.402723,0.659107
H000100,14002,Acatlán de Juárez,279.10855000000004,287.02824583333336,69.07195105636603,0.24064513531004036,-0.2038353478260871,-0.0007303085047953102,0,0,0.9624379259757115,70,4578.158250922669,1.0973744516121713,34.0,1.0,3.0,1.0,1.0,0.0,61.81981,11.01062986,1.8230818,0.919771467484206,9.23,62.9637241804542,0.504447,0.402723,0.659107
H000101,14002,Acatlán de Juárez,205.4743,217.2099130434783,76.00659290858383,0.3499223025487322,-1.9741555652173912,-0.009607797983579412,1,1,0.9941987432494324,71,3561.65461484362,1.0384323579793238,40.0,1.0,2.0,2.0,0.0,1.0,61.81981,11.01062986,1.8230818,0.919771467484206,9.23,62.9637241804542,0.504447,0.402723,0.659107
H000102,14002,Acatlán de Juárez,287.08555,321.131975,116.53949434806192,0.36290218172158634,0.67246,0.0023423679805549247,0,0,1.0,31,4309.329651761093,1.199151681953174,61.0,0.0,2.0,1.0,0.0,0.0,61.81981,11.01062986,1.8230818,0.919771467484206,9.23,62.9637241804542,0.504447,0.402723,0.659107
H000103,14002,Acatlán de Juárez,282.6173,295.749704347826,77.72294042989249,0.26279972316889927,1.4586309565217388,0.005161152401221506,1,1,0.718037088921305,32,4741.905858776582,1.0727989022777609,41.0,1.0,1.0,4.0,1.0,0.0,61.81981,11.01062986,1.8230818,0.919771467484206,9.23,62.9637241804542,0.504447,0.402723,0.659107
H000104,14002,Acatlán de Juárez,505.4622,545.5040142857142,154.72844472300588,0.2836430909231862,5.970486565217391,0.011811934829582491,3,1,0.2815563749558093,86,7222.91274819697,1.2596468927679048,54.0,0.0,1.0,1.0,1.0,0.0,61.81981,11.01062986,1.8230818,0.919771467484206,9.23,62.9637241804542,0.504447,0.402723,0.659107
H000105,14002,Acatlán de Juárez,460.6184,454.4086958333334,120.71311463867538,0.2656487777314679,1.1872161304347826,0.002577439655981573,0,0,1.0,100,6030.409262479166,1.3748869834733948,34.0,0.0,2.0,3.0,1.0,0.0,61.81981,11.01062986,1.8230818,0.919771467484206,9.23,62.9637241804542,0.504447,0.402723,0.659107
H000106,14002,Acatlán de Juárez,292.58254999999997,300.3454208333333,79.25574622724446,0.2638819863054439,-0.20239186956521724,-0.0006917427904200618,0,0,0.9177933386314465,202,4104.645141943702,1.2830551041267657,43.0,1.0,1.0,4.0,1.0,0.0,61.81981,11.01062986,1.8230818,0.919771467484206,9.23,62.9637241804542,0.504447,0.402723,0.659107
H000107,14002,Acatlán de Juárez,159.2196,160.67731739130434,53.78091076262902,0.3347137706540997,2.016038826086957,0.012662001575729099,1,1,0.0,31,2285.9800290098733,1.2537085904645153,34.0,0.0,0.0,3.0,1.0,0.0,61.81981,11.01062986,1.8230818,0.919771467484206,9.23,62.9637241804542,0.504447,0.402723,0.659107
H000108,14002,Acatlán de Juárez,282.6582,303.9360391304348,100.89039669055245,0.3319461455745797,4.3332372608695655,0.015330307986357958,1,1,0.7367591311267959,206,3857.0057138688567,1.3191185021337497,41.0,0.0,2.0,1.0,1.0,0.0,61.81981,11.01062986,1.8230818,0.919771467484206,9.23,62.9637241804542,0.504447,0.402723,0.659107
H000109,14002,Acatlán de Juárez,372.6456,396.62713043478266,126.42635871086607,0.31875368326992026,0.5783159999999992,0.001551919571839837,1,1,1.0,50,6134.048813576845,1.0935062637834958,55.0,0.0,2.0,1.0,1.0,0.0,61.81981,11.01062986,1.8230818,0.919771467484206,9.23,62.9637241804542,0.504447,0.402723,0.659107
H000110,14003,Ahualulco de Mercado,274.96695,289.02533636363637,79.14726931273988,0.27384197630743684,0.3654871304347829,0.0013292038568081834,2,1,0.4899167554814944,63,3948.969599265685,1.253340897058399,24.0,1.0,2.0,4.0,1.0,0.0,61.88611,13.5932888,2.28367252,0.926438076619792,9.52,60.4024943310658,0.519965,0.42088,0.66765
H000111,14003,Ahualulco de Mercado,341.43535,392.906075,152.01041621556857,0.3868874163260738,-2.2864136086956512,-0.0066964759468978565,4,1,0.36027108008202724,55,5852.103108504438,1.0501927573813081,50.0,1.0,3.0,0.0,1.0,0.0,61.88611,13.5932888,2.28367252,0.926438076619792,9.52,60.4024943310658,0.519965,0.42088,0.66765
H000112,14003,Ahualulco de Mercado,357.7807,374.14406521739124,99.59987076805969,0.2662072715497667,-4.05153247826087,-0.011324066609129194,1,1,0.7005164821515422,72,5497.652960869952,1.1714185391179952,48.0,1.0,1.0,1.0,0.0,0.0,61.88611,13.5932888,2.28367252,0.926438076619792,9.52,60.4024943310658,0.519965,0.42088,0.66765
H000113,14003,Ahualulco de Mercado,665.0987,630.1998666666667,170.70109905026763,0.2708681929007088,2.9322566086956514,0.004408754082207124,0,0,1.0,98,9183.415577792992,1.3036300599256037,38.0,1.0,3.0,4.0,1.0,0.0,61.88611,13.5932888,2.28367252,0.926438076619792,9.52,60.4024943310658,0.519965,0.42088,0.66765
H000114,14003,Ahualulco de Mercado,399.4326,419.9913045454545,136.63145813740275,0.32531973081032084,0.8552006521739132,0.0021410386938219696,2,1,1.0,124,6233.940620128573,1.1533293687118427,28.0,0.0,2.0,3.0,0.0,0.0,61.88611,13.5932888,2.28367252,0.926438076619792,9.52,60.4024943310658,0.519965,0.42088,0.66765
H000115,14003,Ahualulco de Mercado,625.3481,598.7806347826086,193.87271551008462,0.32377920100985136,0.4668961739130424,0.0007466180418762644,1,1,1.0,51,8130.875936464402,1.3843853833163553,46.0,0.0,4.0,3.0,0.0,1.0,61.88611,13.5932888,2.28367252,0.926438076619792,9.52,60.4024943310658,0.519965,0.42088,0.66765
H000116,14003,Ahualulco de Mercado,377.2748,365.36366521739126,125.20976629849682,0.34269900983174406,4.7990519565217395,0.012720308794867135,1,1,0.8293179173128774,64,4960.428194609797,1.3690242320974062,39.0,1.0,1.0,1.0,1.0,0.0,61.88611,13.5932888,2.28367252,0.926438076619792,9.52,60.4024943310658,0.519965,0.42088,0.66765
H000117,14003,Ahualulco de Mercado,753.6755,804.2021434782607,204.10109730614303,0.25379327692834025,-2.136984826086958,-0.002835417664614224,1,1,0.9780853426456392,32,11480.494696419724,1.1816702466863824,48.0,1.0,1.0,2.0,1.0,0.0,61.88611,13.5932888,2.28367252,0.926438076619792,9.52,60.4024943310658,0.519965,0.42088,0.66765
H000118,14003,Ahualulco de Mercado,279.8862,314.2637565217391,125.67655208851457,0.39990787827237384,8.702998869565219,0.031094776625518586,1,1,0.09892964612109223,96,4469.617803111051,1.1271548982316482,45.0,1.0,3.0,3.0,0.0,1.0,61.88611,13.5932888,2.28367252,0.926438076619792,9.52,60.4024943310658,0.519965,0.42088,0.66765
H000119,14003,Ahualulco de Mercado,281.7319,281.1895347826087,76.69766458938042,0.27276144771417754,2.8423749130434777,0.010088935307089746,1,1,1.0,72,3753.2220187501784,1.351152203271124,64.0,0.0,2.0,1.0,1.0,0.0,61.88611,13.5932888,2.28367252,0.926438076619792,9.52,60.4024943310658,0.519965,0.42088,0.66765
H000120,14003,Ahualulco de Mercado,547.656,632.7605291666667,281.23943144961413,0.4444642459288682,-5.965854043478263,-0.01089343318338202,0,0,0.13805940725045152,35,10017.00045122537,0.9841077723815118,42.0,1.0,2.0,1.0,1.0,0.0,61.88611,13.5932888,2.28367252,0.926438076619792,9.52,60.4024943310658,0.519965,0.42088,0.66765
H000121,14003,Ahualulco de Mercado,292.5779,283.7216347826087,60.865692158089196,0.2145260871795177,-3.6899418260869568,-0.012611826888110677,1,1,0.9957009111351006,25,4132.032505933353,1.2745306801042247,33.0,0.0,3.0,0.0,1.0,0.0,61.88611,13.5932888,2.28367252,0.926438076619792,9.52,60.4024943310658,0.519965,0.42088,0.66765
H000122,14003,Ahualulco de Mercado,221.9362,237.3020913043478,70.61118351901692,0.29755820157714385,2.1237939565217383,0.00956938956565778,1,1,0.6136619893852213,67,3358.411545236209,1.1895062728886099,47.0,1.0,6.0,2.0,0.0,1.0,61.88611,13.5932888,2.28367252,0.926438076619792,9.52,60.4024943310658,0.519965,0.42088,0.66765
H000123,14003,Ahualulco de Mercado,227.28269999999998,231.2801545454545,75.07061430715767,0.32458735793694615,7.528182173913043,0.033122548147804666,2,2,0.9275322213738055,150,3313.006178621788,1.234856918287395,48.0,1.0,4.0,1.0,1.0,0.0,61.88611,13.5932888,2.28367252,0.926438076619792,9.52,60.4024943310658,0.519965,0.42088,0.66765
H000124,14003,Ahualulco de Mercado,297.0175,295.31663913043485,110.2233721197746,0.3732379335086885,6.845412826086956,0.023047170035728388,1,1,1.0,182,4379.383645966202,1.2207916529360079,61.0,0.0,3.0,3.0,1.0,0.0,61.88611,13.5932888,2.28367252,0.926438076619792,9.52,60.4024943310658,0.519965,0.42088,0.66765
H000125,14003,Ahualulco de Mercado,337.45804999999996,390.10692727272726,142.45103342667207,0.3651589435300729,0.5559952173913042,0.0016475980270475228,2,1,1.0,24,4860.968820121066,1.2495955281294555,55.0,1.0,4.0,1.0,0.0,1.0,61.88611,13.5932888,2.28367252,0.926438076619792,9.52,60.4024943310658,0.519965,0.42088,0.66765
H000126,14003,Ahualulco de Mercado,427.61925,475.2975125,167.8165668705108,0.3530768885951424,-2.3548741304347813,-0.005506941351295063,0,0,0.7990266573623248,115,6606.841202450822,1.1650267146037545,49.0,1.0,5.0,1.0,1.0,0.0,61.88611,13.5932888,2.28367252,0.926438076619792,9.52,60.4024943310658,0.519965,0.42088,0.66765
H000127,14003,Ahualulco de Mercado,500.3186,523.2366708333334,116.04851681666699,0.2217897240112055,3.084866043478261,0.0061658032371338205,0,0,0.4166581381641423,105,7754.2276095962025,1.1613967571515442,63.0,0.0,4.0,4.0,0.0,0.0,61.88611,13.5932888,2.28367252,0.926438076619792,9.52,60.4024943310658,0.519965,0.42088,0.66765
H000128,14003,Ahualulco de Mercado,381.00105,408.0673863636364,125.39730922844622,0.3072955923919447,7.8120277826086975,0.02050395342114857,2,2,0.8086800436487139,158,5554.013273080235,1.234786192038855,31.0,1.0,5.0,4.0,0.0,1.0,61.88611,13.5932888,2.28367252,0.926438076619792,9.52,60.4024943310658,0.519965,0.42088,0.66765
H000129,14003,Ahualulco de Mercado,497.36879999999996,558.4969583333333,175.6269184993673,0.3144635183394251,6.385875565217391,0.012839316750904743,0,0,1.0,84,8397.254087269008,1.0661388004887222,37.0,0.0,3.0,3.0,0.0,1.0,61.88611,13.5932888,2.28367252,0.926438076619792,9.52,60.4024943310658,0.519965,0.42088,0.66765
H000130,14003,Ahualulco de Mercado,581.97775,575.9395375,168.3460051298872,0.29229805243208745,-4.176799782608693,-0.0071769063037353115,0,0,1.0,47,7910.047296295215,1.3243409435625497,34.0,0.0,2.0,4.0,1.0,0.0,61.88611,13.5932888,2.28367252,0.926438076619792,9.52,60.4024943310658,0.519965,0.42088,0.66765
H000131,14003,Ahualulco de Mercado,274.01965,276.81396666666666,97.01398359847819,0.3504663610969468,4.301889391304346,0.015699200372324928,0,0,0.42217951446236,104,3614.411326528948,1.364635414845471,40.0,0.0,5.0,1.0,1.0,0.0,61.88611,13.5932888,2.28367252,0.926438076619792,9.52,60.4024943310658,0.519965,0.42088,0.66765
H000132,14003,Ahualulco de Mercado,233.6276,245.8210916666667,71.03411992530447,0.28896674180272014,-1.2660772173913049,-0.0054192108183763596,0,0,0.3232170926467979,30,3531.528514455004,1.1907865907884292,28.0,1.0,3.0,2.0,1.0,0.0,61.88611,13.5932888,2.28367252,0.926438076619792,9.52,60.4024943310658,0.519965,0.42088,0.66765
H000133,14003,Ahualulco de Mercado,258.3943,284.32092916666664,85.07724886521855,0.29922963854464246,-3.969502391304348,-0.01536219023138029,0,0,0.986382774664259,33,4484.60878129486,1.0371244464845089,53.0,1.0,3.0,1.0,1.0,0.0,61.88611,13.5932888,2.28367252,0.926438076619792,9.52,60.4024943310658,0.519965,0.42088,0.66765
H000134,14003,Ahualulco de Mercado,139.535,146.95148333333333,34.816654026718766,0.23692618296164708,1.2601179130434785,0.009030837517780332,0,0,1.0,37,2083.7459675494506,1.205343664301726,42.0,0.0,0.0,2.0,0.0,1.0,61.88611,13.5932888,2.28367252,0.926438076619792,9.52,60.4024943310658,0.519965,0.42088,0.66765
H000135,14003,Ahualulco de Mercado,400.106,405.41037916666664,136.55011896767454,0.33681949447953813,-0.4358512608695654,-0.0010893394772124522,0,0,1.0,40,5682.7338838315945,1.2673315603411819,27.0,1.0,2.0,3.0,1.0,0.0,61.88611,13.5932888,2.28367252,0.926438076619792,9.52,60.4024943310658,0.519965,0.42088,0.66765
H000136,14003,Ahualulco de Mercado,346.4055,342.8064608695652,92.95630893358029,0.2711626516541919,2.4331344347826085,0.007023948623167382,1,1,1.0,41,4950.91468922392,1.2594236401551517,33.0,0.0,4.0,3.0,0.0,1.0,61.88611,13.5932888,2.28367252,0.926438076619792,9.52,60.4024943310658,0.519965,0.42088,0.66765
H000137,14003,Ahualulco de Mercado,715.30655,744.8427636363635,269.9484981561598,0.3624234688651016,9.09348339130435,0.012712708126752579,2,1,1.0,50,11413.03529459258,1.1281414249284178,49.0,0.0,3.0,0.0,1.0,0.0,61.88611,13.5932888,2.28367252,0.926438076619792,9.52,60.4024943310658,0.519965,0.42088,0.66765
H000138,14003,Ahualulco de Mercado,671.40605,689.6977727272726,239.30085010485018,0.34696480047859596,10.863233565217392,0.016179826746001755,2,1,1.0,73,8988.821149445472,1.3444820737973582,55.0,1.0,1.0,1.0,0.0,0.0,61.88611,13.5932888,2.28367252,0.926438076619792,9.52,60.4024943310658,0.519965,0.42088,0.66765
H000139,14003,Ahualulco de Mercado,319.713,332.7395695652173,63.55435055197342,0.19100328414506978,-3.786228652173913,-0.011842585857234184,1,1,1.0,25,4790.049961789969,1.201414191063992,69.0,1.0,3.0,4.0,1.0,0.0,61.88611,13.5932888,2.28367252,0.926438076619792,9.52,60.4024943310658,0.519965,0.42088,0.66765
H000140,14003,Ahualulco de Mercado,552.3009,546.5287,154.7515253655159,0.2831535203284218,-2.5603986956521756,-0.0046358763776270795,0,0,1.0,44,8509.253991584583,1.1683064355385073,80.0,0.0,1.0,2.0,1.0,0.0,61.88611,13.5932888,2.28367252,0.926438076619792,9.52,60.4024943310658,0.519965,0.42088,0.66765
H000141,14003,Ahualulco de Mercado,323.2391,320.91265,89.60894049412218,0.27923156190359644,4.437889217391304,0.013729431920183246,0,0,0.5606498586220662,56,5094.914566201083,1.141982603319352,50.0,1.0,2.0,1.0,0.0,0.0,61.88611,13.5932888,2.28367252,0.926438076619792,9.52,60.4024943310658,0.519965,0.42088,0.66765
